tract,no_internet,no_computer,no_internet_computer_universe,no_internet_pct,no_computer_pct,sup_dist,csa,spa,ESRI_OID,Shape__Area,Shape__Length
06037302004,369,292,1606,23,18.2,District 5,City of Glendale,SPA 2 - San Fernando,4515,3654738.12988281,7714.90191640677
06037302102,260,164,2421,10.7,6.8,District 5,City of Glendale,SPA 2 - San Fernando,4516,11202904.7734375,17922.6418211104
06037302103,335,238,1874,17.9,12.7,District 5,City of Glendale,SPA 2 - San Fernando,4517,5929508.30957031,9558.60727721666
06037302104,131,123,1382,9.5,8.9,District 5,City of Glendale,SPA 2 - San Fernando,4518,6180959.60449219,12259.2202872303
06037302201,581,501,1820,31.9,27.5,District 5,City of Glendale,SPA 2 - San Fernando,4519,5358036.83007813,10678.2493962189
06037302202,491,356,1973,24.9,18,District 5,City of Glendale,SPA 2 - San Fernando,4520,5501323.35742188,10954.1526941282
06037302301,223,131,1363,16.4,9.6,District 5,City of Glendale,SPA 2 - San Fernando,4521,7553840.75097656,13007.8914209014
06037302302,441,342,1906,23.1,17.9,District 5,City of Glendale,SPA 2 - San Fernando,4522,6883613.49316406,11786.8055606219
06037302401,475,344,2739,17.3,12.6,District 5,City of Glendale,SPA 2 - San Fernando,4523,14602025.890625,17870.3745272635
06037302503,293,285,1409,20.8,20.2,District 5,City of Glendale,SPA 2 - San Fernando,4524,3510769.62890625,9965.3078066646
06037302504,307,201,1387,22.1,14.5,District 5,City of Glendale,SPA 2 - San Fernando,4525,4054922.61621094,11446.0050478371
06037541700,301,0,1358,22.2,0,District 4,City of Lynwood,SPA 6 - South,4526,15059394.0341797,17372.4876961692
06037541801,300,74,1154,26,6.4,District 4,City of Lynwood,SPA 6 - South,4527,7791244.05175781,12002.1876772382
06037541802,180,112,1269,14.2,8.8,District 4,City of Lynwood,SPA 6 - South,4528,11836458.5107422,14198.0267900676
06037542000,227,53,1087,20.9,4.9,District 2,City of Compton,SPA 6 - South,4529,10501366.0976563,13785.6147027928
06037542103,192,85,774,24.8,11,District 2,Unincorporated - East Rancho Dominguez,SPA 6 - South,4530,6167477.34277344,11079.6016326243
06037542104,161,60,871,18.5,6.9,District 2,Unincorporated - East Rancho Dominguez,SPA 6 - South,4531,6239375.56933594,10735.4288502159
06037542105,251,74,1101,22.8,6.7,District 2,City of Compton,SPA 6 - South,4532,6709867.09082031,12005.1324901385
06037542106,222,93,736,30.2,12.6,District 2,City of Compton,SPA 6 - South,4533,9583062.31835938,16999.6694632963
06037542200,311,150,1456,21.4,10.3,District 2,City of Compton,SPA 6 - South,4534,14980517.7988281,16778.8553259029
06037542401,163,86,1166,14,7.4,District 2,City of Compton,SPA 6 - South,4535,13922828.2431641,15742.7331122937
06037542402,156,66,884,17.6,7.5,District 2,City of Compton,SPA 6 - South,4536,17983197.7441406,22638.5520504692
06037542501,202,9,1246,16.2,0.7,District 2,City of Compton,SPA 6 - South,4537,6222795.68554688,11644.2526238338
06037542502,226,166,1334,16.9,12.4,District 2,City of Compton,SPA 6 - South,4538,10751027.9423828,14202.8515850125
06037542601,270,74,757,35.7,9.8,District 2,City of Compton,SPA 6 - South,4539,5864446.15722656,10075.8248801311
06037542602,364,75,1317,27.6,5.7,District 2,City of Compton,SPA 6 - South,4540,9360508.70703125,12374.48540314
06037542700,245,50,1380,17.8,3.6,District 2,City of Compton,SPA 6 - South,4541,10676429.3662109,13363.834358637
06037542800,254,201,930,27.3,21.6,District 2,City of Compton,SPA 6 - South,4542,8542413.08984375,11753.6205552498
06037542900,271,65,787,34.4,8.3,District 2,City of Compton,SPA 6 - South,4543,8734476.88378906,13911.1831823932
06037543000,336,200,1187,28.3,16.8,District 2,City of Compton,SPA 6 - South,4544,14177088.1386719,15190.9882415766
06037543100,385,180,1798,21.4,10,District 2,City of Carson,SPA 6 - South,4545,31059357.1445313,25180.8738171967
06037543201,166,17,859,19.3,2,District 2,City of Compton,SPA 6 - South,4546,10855904.625,13363.4415460332
06037543203,380,165,1162,32.7,14.2,District 2,City of Compton,SPA 6 - South,4547,39985216.0810547,33939.5065921373
06037543304,196,110,2028,9.7,5.4,District 2,City of Carson,SPA 8 - South Bay,4548,17370649.3769531,16698.6731626803
06037543305,172,43,1242,13.8,3.5,District 2,Unincorporated - Rancho Dominguez,SPA 8 - South Bay,4549,90247497.5234375,38036.1261223639
06037543306,185,102,1758,10.5,5.8,District 2,City of Carson,SPA 8 - South Bay,4550,38410282.4638672,28572.2977014557
06037543321,198,200,1954,10.1,10.2,District 2,City of Carson,SPA 8 - South Bay,4551,45647166.9013672,29986.8204766466
06037543322,177,73,2081,8.5,3.5,District 2,City of Carson,SPA 8 - South Bay,4552,21166127.3154297,18208.1686534893
06037543400,106,52,910,11.6,5.7,District 2,City of Carson,SPA 8 - South Bay,4553,33472169.6621094,26965.3675134627
06037543501,144,26,1822,7.9,1.4,District 2,City of Carson,SPA 8 - South Bay,4554,28831354.546875,34340.7844246127
06037543502,159,117,1656,9.6,7.1,District 2,Unincorporated - West Carson,SPA 8 - South Bay,4555,12005626.3046875,15777.5369233609
06037543503,278,233,1937,14.4,12,District 2,Unincorporated - West Carson,SPA 8 - South Bay,4556,18095579.0019531,20112.7649380872
06037543601,122,29,1024,11.9,2.8,District 2,City of Carson,SPA 8 - South Bay,4557,6967519.40234375,10900.0477074538
06037543603,207,88,1562,13.3,5.6,District 2,Unincorporated - West Carson,SPA 8 - South Bay,4558,15995866.3310547,17181.8097855707
06037543605,121,74,1572,7.7,4.7,District 2,Unincorporated - West Carson,SPA 8 - South Bay,4559,10286251.5058594,13161.4306386168
06037543606,132,61,1273,10.4,4.8,District 2,Unincorporated - West Carson,SPA 8 - South Bay,4560,7224725.90625,11223.0696813222
06037543607,170,122,1300,13.1,9.4,District 2,City of Carson,SPA 8 - South Bay,4561,14282053.0078125,14957.082239742
06037543701,12,5,637,1.9,0.8,District 2,City of Carson,SPA 8 - South Bay,4562,6837383.09863281,11135.555728165
06037543703,55,32,975,5.6,3.3,District 2,City of Carson,SPA 8 - South Bay,4563,11144587.7275391,13566.8950478692
06037543704,24,16,780,3.1,2.1,District 2,City of Carson,SPA 8 - South Bay,4564,7104616.12304688,15020.7979386051
06037543705,50,36,921,5.4,3.9,District 2,City of Carson,SPA 8 - South Bay,4565,7062509.01757813,10481.8920540736
06037543801,130,86,1272,10.2,6.8,District 2,City of Carson,SPA 8 - South Bay,4566,23623890.3222656,22464.6699953398
06037543803,75,126,1268,5.9,9.9,District 2,City of Carson,SPA 8 - South Bay,4567,8248912.93066406,15335.0259467845
06037543804,42,27,700,6,3.9,District 2,City of Carson,SPA 8 - South Bay,4568,6369823.43066406,12702.8966474586
06037980023,0,0,0,0,0,District 3,Los Angeles - West Hills,SPA 2 - San Fernando,4569,56920985.9248047,39154.636778046
06037980024,4,4,73,5.5,5.5,District 3,Los Angeles - Encino,SPA 2 - San Fernando,4570,89171323.6650391,46074.573013935
06037980025,37,37,299,12.4,12.4,District 2,City of Carson,SPA 8 - South Bay,4571,41935652.7109375,33654.9231223103
06037980026,0,0,0,0,0,District 5,Los Angeles - Angeles National Forest,SPA 2 - San Fernando,4572,149611040.796875,101888.807191653
06037980028,0,0,0,0,0,District 2,Los Angeles - Westchester,SPA 5 - West,4573,181871105.773438,80476.2709226397
06037980030,0,0,0,0,0,District 2,City of El Segundo,SPA 8 - South Bay,4574,44758041.4257813,28958.1173336163
06037980031,0,0,22,0,0,District 4,Los Angeles - San Pedro,SPA 8 - South Bay,4575,278485786.874023,79769.8499404498
06037980033,14,14,14,100,100,District 4,City of Long Beach,SPA 8 - South Bay,4576,306139105.646484,76112.9641818688
06037980034,9,0,9,100,0,District 4,City of Santa Fe Springs,SPA 7 - East,4577,69574593.8652344,60488.9361218365
06037980035,14,10,149,9.4,6.7,District 1,City of Industry,SPA 3 - San Gabriel,4578,171530631.982422,105850.878716369
06037980036,15,15,164,9.1,9.1,District 1,Unincorporated - Whittier Narrows,SPA 3 - San Gabriel,4579,94108944.0292969,63183.0826192372
06037980037,0,0,0,0,0,District 2,City of Carson,SPA 8 - South Bay,4580,13764458.921875,14866.1382908948
06037980038,0,0,0,0,0,District 2,Unincorporated - Ladera Heights,SPA 5 - West,4581,48526563.4902344,42566.8401671971
06037980039,0,0,0,0,0,District 5,Unincorporated - Universal City,SPA 2 - San Fernando,4582,14640173.3886719,17601.6783312784
06037189903,70,37,1606,4.4,2.3,District 3,Los Angeles - Hollywood,SPA 4 - Metro,4583,911068.450195313,4147.04329562775
06037189904,100,45,1503,6.7,3,District 3,Los Angeles - Hollywood,SPA 4 - Metro,4584,1717995.09667969,5282.07807479331
06037189905,74,69,1426,5.2,4.8,District 3,Los Angeles - Hollywood,SPA 4 - Metro,4585,2781471.5078125,6976.50492834352
06037189906,116,51,1422,8.2,3.6,District 3,Los Angeles - Hollywood,SPA 4 - Metro,4586,2180620.13964844,5943.03265162066
06037189907,75,61,1417,5.3,4.3,District 3,Los Angeles - Hollywood,SPA 4 - Metro,4587,1746419.55078125,5286.48412911843
06037190101,0,15,1245,0,1.2,District 3,Los Angeles - Hollywood,SPA 4 - Metro,4588,2408287.25488281,6809.25485633784
06037190102,89,54,1465,6.1,3.7,District 3,Los Angeles - Hollywood,SPA 4 - Metro,4589,4050079.62207031,8766.03716992767
06037190201,314,182,1387,22.6,13.1,District 3,Los Angeles - Hollywood,SPA 4 - Metro,4590,2414905.83300781,6702.51179208349
06037190202,455,175,2286,19.9,7.7,District 3,Los Angeles - Hollywood,SPA 4 - Metro,4591,2268330.93359375,6272.8474162341
06037190302,87,94,1256,6.9,7.5,District 3,Los Angeles - Hollywood,SPA 4 - Metro,4592,2672677.8984375,9399.59072551903
06037190303,199,177,1754,11.3,10.1,District 3,Los Angeles - Hollywood,SPA 4 - Metro,4593,1758851.83691406,5299.09654852041
06037190401,228,165,1705,13.4,9.7,District 1,Los Angeles - Thai Town,SPA 4 - Metro,4594,1794718.61914063,5352.38817033191
06037190402,205,191,1222,16.8,15.6,District 1,Los Angeles - Thai Town,SPA 4 - Metro,4595,1703419.56347656,5220.96261510724
06037190510,162,99,1591,10.2,6.2,District 3,Los Angeles - Hollywood,SPA 4 - Metro,4596,3431162.77246094,7980.93592233573
06037190520,187,141,1556,12,9.1,District 1,Los Angeles - Thai Town,SPA 4 - Metro,4597,2623817.31542969,6611.94612530643
06037190701,189,54,929,20.3,5.8,District 3,Los Angeles - Hollywood,SPA 4 - Metro,4598,4762913.41113281,9891.61191663966
06037190702,136,30,749,18.2,4,District 3,Los Angeles - Hollywood,SPA 4 - Metro,4599,2152980.21484375,5909.32801742839
06037190801,249,131,1217,20.5,10.8,District 3,Los Angeles - Hollywood,SPA 4 - Metro,4600,3489354.94140625,7925.32931084337
06037190802,205,53,1419,14.4,3.7,District 3,Los Angeles - Hollywood,SPA 4 - Metro,4601,5239434.9375,9249.69849293664
06037190901,351,112,1336,26.3,8.4,District 3,Los Angeles - Hollywood,SPA 4 - Metro,4602,5276728.26367188,9290.81510103321
06037190902,236,154,1573,15,9.8,District 3,Los Angeles - Hollywood,SPA 4 - Metro,4603,5241444.29980469,9257.05234902891
06037191000,190,54,2811,6.8,1.9,District 3,Los Angeles - Hollywood,SPA 4 - Metro,4604,6889316.93164063,11150.2881956797
06037191110,284,226,1093,26,20.7,District 1,Los Angeles - Little Armenia,SPA 4 - Metro,4605,2935781.97753906,7507.32215882217
06037191120,336,341,1637,20.5,20.8,District 1,Los Angeles - Little Armenia,SPA 4 - Metro,4606,4086207.51074219,8373.02858213677
06037191201,257,140,1732,14.8,8.1,District 1,Los Angeles - East Hollywood,SPA 4 - Metro,4607,6159856.79882813,9951.80338909858
06037191203,246,122,1056,23.3,11.6,District 1,Los Angeles - East Hollywood,SPA 4 - Metro,4608,2208647.5390625,5985.14627750126
06037191204,191,79,790,24.2,10,District 1,Los Angeles - East Hollywood,SPA 4 - Metro,4609,2164440.77539063,5918.99444129794
06037191301,182,113,952,19.1,11.9,District 1,Los Angeles - East Hollywood,SPA 4 - Metro,4610,2943320.98535156,8516.89445111344
06037191302,91,57,824,11,6.9,District 1,Los Angeles - East Hollywood,SPA 4 - Metro,4611,4550186.10253906,9354.95661238384
06037191410,260,130,1460,17.8,8.9,District 1,Los Angeles - East Hollywood,SPA 4 - Metro,4612,3351834.15332031,7438.61502655696
06037191420,87,62,1151,7.6,5.4,District 1,Los Angeles - East Hollywood,SPA 4 - Metro,4613,2445342.20410156,6614.97247930672
06037191500,307,180,1830,16.8,9.8,District 1,Los Angeles - East Hollywood,SPA 4 - Metro,4614,6905191.90722656,10328.4168274092
06037191610,276,109,1348,20.5,8.1,District 3,Los Angeles - Melrose,SPA 4 - Metro,4615,4516467.59765625,9408.29629745528
06037191620,348,297,1080,32.2,27.5,District 3,Los Angeles - Melrose,SPA 4 - Metro,4616,2445220.92871094,7017.16805516904
06037191710,343,138,1206,28.4,11.4,District 3,Los Angeles - Melrose,SPA 4 - Metro,4617,7627194.52929688,13209.0271539169
06037191720,401,158,1254,32,12.6,District 3,Los Angeles - Melrose,SPA 4 - Metro,4618,2845306.47558594,6946.31635217845
06037191810,200,32,1190,16.8,2.7,District 3,Los Angeles - Melrose,SPA 4 - Metro,4619,4350630.71484375,9234.49778669947
06037191820,249,126,1754,14.2,7.2,District 3,Los Angeles - Melrose,SPA 4 - Metro,4620,4356997.03417969,9240.09924467231
06037191901,90,0,1885,4.8,0,District 3,Los Angeles - Melrose,SPA 4 - Metro,4621,8323634.66601563,11867.3191738972
06037191902,52,0,1476,3.5,0,District 3,Los Angeles - Melrose,SPA 4 - Metro,4622,7818740.74804688,11569.2077486022
06037192001,62,71,1075,5.8,6.6,District 3,Los Angeles - Melrose,SPA 4 - Metro,4623,5713216.98535156,11592.7150747833
06037192002,220,98,1339,16.4,7.3,District 3,Los Angeles - Melrose,SPA 4 - Metro,4624,9235858.8984375,12792.9610100329
06037192300,142,64,1334,10.6,4.8,District 3,Los Angeles - Melrose,SPA 4 - Metro,4625,9456509.24414063,12470.6222718887
06037302506,176,106,1317,13.4,8,District 5,City of Glendale,SPA 2 - San Fernando,4626,9636277.0546875,14878.5232086618
06037310100,225,118,1932,11.6,6.1,District 5,City of Burbank,SPA 2 - San Fernando,4627,140962898.152344,57067.5175768929
06037310201,75,68,2115,3.5,3.2,District 5,City of Burbank,SPA 2 - San Fernando,4628,11796359.6445313,13936.7123058788
06037310202,183,113,1784,10.3,6.3,District 5,City of Burbank,SPA 2 - San Fernando,4629,9770842.13671875,13449.118825789
06037310300,59,40,1041,5.7,3.8,District 5,City of Burbank,SPA 2 - San Fernando,4630,11360593.5966797,18596.2648489512
06037310400,116,104,1209,9.6,8.6,District 5,City of Burbank,SPA 2 - San Fernando,4631,15082475.8916016,20217.8077723921
06037310501,234,88,1515,15.4,5.8,District 5,City of Burbank,SPA 2 - San Fernando,4632,20963422.0205078,24827.4281253607
06037310601,163,78,2368,6.9,3.3,District 5,City of Burbank,SPA 2 - San Fernando,4633,11177502.2324219,18706.7448512586
06037310602,101,32,1061,9.5,3,District 5,City of Burbank,SPA 2 - San Fernando,4634,9484828.12402344,13309.7387165423
06037310701,438,349,1102,39.7,31.7,District 5,City of Burbank,SPA 2 - San Fernando,4635,5677341.23925781,11300.7086183267
06037310703,346,282,1927,18,14.6,District 5,City of Burbank,SPA 2 - San Fernando,4636,10636926.6035156,16037.1128110687
06037310704,487,456,2084,23.4,21.9,District 5,City of Burbank,SPA 2 - San Fernando,4637,5333001.32910156,9704.47974949455
06037310705,516,342,1312,39.3,26.1,District 5,City of Burbank,SPA 2 - San Fernando,4638,5979763.36523438,10127.2578142786
06037310800,535,185,2127,25.2,8.7,District 5,City of Burbank,SPA 2 - San Fernando,4639,23099262.6630859,23535.0076711315
06037310900,289,182,2369,12.2,7.7,District 5,City of Burbank,SPA 2 - San Fernando,4640,23368248.2548828,21420.280985747
06037311000,145,50,1392,10.4,3.6,District 5,City of Burbank,SPA 2 - San Fernando,4641,14246451.7666016,15607.497390962
06037311100,191,144,1464,13,9.8,District 5,City of Burbank,SPA 2 - San Fernando,4642,18355393.4882813,18011.4663037699
06037311200,215,78,1271,16.9,6.1,District 5,City of Burbank,SPA 2 - San Fernando,4643,10652167.7226563,13819.9564973052
06037311300,73,73,1549,4.7,4.7,District 5,City of Burbank,SPA 2 - San Fernando,4644,13153921.1728516,14547.1227615851
06037311400,142,58,940,15.1,6.2,District 5,City of Burbank,SPA 2 - San Fernando,4645,10104705.7539063,15208.4597136687
06037311500,77,30,2194,3.5,1.4,District 5,City of Burbank,SPA 2 - San Fernando,4646,16117973.7861328,16059.7989774364
06037311601,51,51,936,5.4,5.4,District 5,City of Burbank,SPA 2 - San Fernando,4647,18452308.2822266,18330.4649310812
06037311602,367,119,2386,15.4,5,District 5,City of Burbank,SPA 2 - San Fernando,4648,12179364.9824219,16988.6222478865
06037311700,195,98,2616,7.5,3.7,District 5,City of Burbank,SPA 2 - San Fernando,4649,25268821.6875,20833.7930535927
06037311801,98,50,1251,7.8,4,District 5,City of Burbank,SPA 2 - San Fernando,4650,6630448.2265625,11856.3349851441
06037311802,121,39,1528,7.9,2.6,District 5,City of Burbank,SPA 2 - San Fernando,4651,8840830.95800781,12277.8858160282
06037320101,119,47,1029,11.6,4.6,District 3,City of San Fernando,SPA 2 - San Fernando,4652,7238442.62695313,10705.3070143918
06037320102,58,34,913,6.4,3.7,District 3,City of San Fernando,SPA 2 - San Fernando,4653,13134937.1513672,16192.774638967
06037320201,324,237,1167,27.8,20.3,District 3,City of San Fernando,SPA 2 - San Fernando,4654,9919370.21875,16377.3077128149
06037320202,107,79,1415,7.6,5.6,District 3,City of San Fernando,SPA 2 - San Fernando,4655,17403343.1337891,18454.8492363622
06037320300,662,490,1942,34.1,25.2,District 3,City of San Fernando,SPA 2 - San Fernando,4656,18311304.6943359,18133.0380599583
06037400205,25,25,849,2.9,2.9,District 5,City of Claremont,SPA 3 - San Gabriel,4657,257269945.388672,83970.9139965686
06037400206,48,6,1708,2.8,0.4,District 5,City of Claremont,SPA 3 - San Gabriel,4658,36012647.4277344,31630.9570413756
06037400207,66,45,1460,4.5,3.1,District 5,City of La Verne,SPA 3 - San Gabriel,4659,53926703.7021484,54737.7613468864
06037400208,18,18,510,3.5,3.5,District 5,City of La Verne,SPA 3 - San Gabriel,4660,8927767.32714844,13629.6612043545
06037400209,41,41,1623,2.5,2.5,District 5,City of La Verne,SPA 3 - San Gabriel,4661,73713619.6835938,40033.7438576025
06037400304,223,149,2665,8.4,5.6,District 5,City of San Dimas,SPA 3 - San Gabriel,4662,34275675.2470703,32601.8256249176
06037302505,534,364,1513,35.3,24.1,District 5,City of Glendale,SPA 2 - San Fernando,4663,5957601.31542969,15531.7866861751
06037400402,212,134,1299,16.3,10.3,District 5,City of Glendora,SPA 3 - San Gabriel,4664,46905463.6123047,39761.2298875448
06037400403,106,79,1368,7.7,5.8,District 5,City of San Dimas,SPA 3 - San Gabriel,4665,141579543.542969,57452.2670807593
06037400404,71,17,1383,5.1,1.2,District 5,City of Glendora,SPA 3 - San Gabriel,4666,174187213.78125,69528.9859384331
06037400501,121,39,685,17.7,5.7,District 5,City of Glendora,SPA 3 - San Gabriel,4667,126474664.729492,53849.2656211698
06037400602,240,36,1339,17.9,2.7,District 1,City of Azusa,SPA 3 - San Gabriel,4668,16399655.4238281,21216.4629217307
06037543903,120,78,1038,11.6,7.5,District 2,City of Carson,SPA 8 - South Bay,4669,14631638.5791016,21536.3873339394
06037543905,169,124,1000,16.9,12.4,District 2,City of Carson,SPA 8 - South Bay,4670,29543102.8310547,24229.6095129246
06037544001,77,53,1191,6.5,4.5,District 2,City of Carson,SPA 8 - South Bay,4671,20142036.0849609,19618.0114646331
06037544002,106,42,770,13.8,5.5,District 4,City of Long Beach,SPA 8 - South Bay,4672,17308804.2714844,20952.5720477697
06037550101,51,17,1090,4.7,1.6,District 4,City of Norwalk,SPA 7 - East,4673,7818145.83300781,11103.157425073
